     0.96000000    -17.31874987    0.0000000007    -39.4390200000  -45.8970650613   -6.4580450613
     0.96000000    -15.78977261    0.0000000017    -38.0042400000  -45.0585324869   -7.0542924869
     0.96000000    -14.39979328    0.0000000040    -36.2806800000  -43.9781873266   -7.6975073266
     0.96000000    -13.13617571    0.0000000085    -34.2458400000  -42.6351342724   -8.3892942724
     0.96000000    -11.98743247    0.0000000167    -31.8887400000  -41.0195100139   -9.1307700139
     0.96000000    -10.94312042    0.0000000308    -29.2162800000  -39.1387142539   -9.9224342539
     0.96000000     -9.99374584    0.0000000542    -26.2541400000  -37.0181810553  -10.7640410553
     0.96000000     -9.13067804    0.0000000922    -23.0496000000  -34.7040775432  -11.6544775432
     0.96000000     -8.34607094    0.0000001543    -19.6678200000  -32.2594733499  -12.5916533499
     0.96000000     -7.63279177    0.0000002570    -16.1878200000  -29.7602160844  -13.5723960844
     0.96000000     -6.98435615    0.0000004302    -12.6948000000  -27.2871370672  -14.5923370672
     0.96000000     -6.39486923    0.0000007277     -9.2688000000  -24.9145627441  -15.6457627441
     0.96000000     -5.85897203    0.0000012429     -5.9820000000  -22.7074083050  -16.7254083050
     0.96000000     -5.37179275    0.0000021330     -2.8950000000  -20.7171873972  -17.8221873972
     0.96000000     -4.92890250    0.0000036508     -0.0450000000  -18.9698852808  -18.9248852808
     0.96000000     -4.52627500    0.0000061805      2.5428000000  -17.4770828038  -20.0198828038
     0.96000000     -4.16025000    0.0000102738      4.8606000000  -16.2304087828  -21.0910087828
     0.96000000     -3.82750000    0.0000166747      6.9090000000  -15.2106216862  -22.1196216861
     0.96000000     -3.52500000    0.0000263245      8.7108000000  -14.3741919092  -23.0849919092
     0.96000000     -3.25000000    0.0000415960    -26.8507200000  -50.8157238322  -23.9650038322
     0.96000000     -3.00000000    0.0000631619    -80.5308000000 -105.2716523911  -24.7408523911
     0.96000000     -2.75000000    0.0000859017    -79.2546000000 -104.7284467883  -25.4738467883
     0.96000000     -2.50000000    0.0001056903    -78.0648000000 -104.2131001570  -26.1483001570
     0.96000000     -2.25000000    0.0001201389    -76.9656000000 -103.7163751673  -26.7507751673
     0.96000000     -2.00000000    0.0001276073    -75.9600000000 -103.2310039157  -27.2710039157
     0.96000000     -1.75000000    0.0001273481    -75.0540000000 -102.7566186002  -27.7026186002
     0.96000000     -1.50000000    0.0001195415    -74.2572000000 -102.3008503375  -28.0436503375
     0.96000000     -1.25000000    0.0001052278    -73.5714000000 -101.8681676240  -28.2967676240
     0.96000000     -1.00000000    0.0000861582    -73.0080000000 -101.4772410242  -28.4692410242
     0.96000000     -0.75000000    0.0000658052    -24.4793400000  -53.0519780182  -28.5726380182
     0.96000000     -0.50000000    0.0000521184     19.9656000000   -8.6589622475  -28.6245622475
     0.96000000     -0.25000000    0.0000454067     20.1546000000   -8.4923864907  -28.6469864907
